palau	text(is:positioned:in)	micronesia
palau	text(was:localized:in)	oceania
maldives	text(is:localized:in)	southern_asia
maldives	text(was:present:in)	asia
brunei	text(is:present:in)	south-eastern_asia
brunei	text(is:still:in)	asia
brunei	text(was:a:neighboring:country:of)	malaysia
japan	text(was:still:in)	eastern_asia
japan	text(was:currently:in)	asia
netherlands	text(is:currently:in)	western_europe
netherlands	text(was:a:neighbor:of)	belgium
turkey	text(was:situated:in)	western_asia
turkey	text(is:a:neighbor:of)	armenia
turkey	text(is:a:neighboring:state:to)	azerbaijan
turkey	text(was:a:neighboring:state:to)	iran
turkey	text(borders:with)	greece
turkey	text(neighbors:withborders)	georgia
angola	text(is:situated:in)	middle_africa
angola	text(is:located:in)	africa
angola	text(neighbors)	dr_congo
angola	text(is:butted:against)	namibia
angola	text(was:butted:against)	republic_of_the_congo
armenia	text(was:located:in)	western_asia
armenia	text(could:be:found:in)	asia
armenia	text(is:a:neighboring:country:of)	georgia
armenia	text(was:a:neighboring:country:of)	azerbaijan
armenia	text(was:a:neighbor:of)	iran
armenia	text(is:a:neighbor:of)	turkey
antigua_and_barbuda	text(can:be:found:in)	caribbean
antigua_and_barbuda	text(was:positioned:in)	americas
swaziland	text(is:positioned:in)	southern_africa
swaziland	text(was:localized:in)	africa
swaziland	text(is:a:neighboring:state:to)	south_africa
swaziland	text(was:a:neighboring:state:to)	mozambique
wallis_and_futuna	text(is:localized:in)	polynesia
wallis_and_futuna	text(was:present:in)	oceania
uruguay	text(is:present:in)	south_america
uruguay	text(is:still:in)	americas
uruguay	text(borders:with)	argentina
uruguay	text(neighbors:withborders)	brazil
cyprus	text(was:still:in)	eastern_europe
cyprus	text(was:currently:in)	europe
cyprus	text(neighbors)	united_kingdom
ireland	text(is:currently:in)	northern_europe
ireland	text(was:situated:in)	europe
ireland	text(is:butted:against)	united_kingdom
burundi	text(is:situated:in)	eastern_africa
burundi	text(is:located:in)	africa
burundi	text(was:butted:against)	dr_congo
burundi	text(is:a:neighboring:country:of)	rwanda
central_african_republic	text(was:located:in)	middle_africa
central_african_republic	text(could:be:found:in)	africa
central_african_republic	text(was:a:neighboring:country:of)	chad
central_african_republic	text(was:a:neighbor:of)	republic_of_the_congo
central_african_republic	text(is:a:neighbor:of)	dr_congo
central_african_republic	text(is:a:neighboring:state:to)	south_sudan
central_african_republic	text(was:a:neighboring:state:to)	cameroon
tonga	text(can:be:found:in)	polynesia
tonga	text(was:positioned:in)	oceania
ivory_coast	text(is:positioned:in)	western_africa
ivory_coast	text(was:localized:in)	africa
ivory_coast	text(borders:with)	liberia
ivory_coast	text(neighbors:withborders)	mali
ivory_coast	text(neighbors)	guinea
sierra_leone	text(is:localized:in)	western_africa
sierra_leone	text(is:butted:against)	liberia
sierra_leone	text(was:butted:against)	guinea
mayotte	text(was:present:in)	eastern_africa
mayotte	text(is:present:in)	africa
poland	text(is:still:in)	eastern_europe
poland	text(is:a:neighboring:country:of)	ukraine
poland	text(was:a:neighboring:country:of)	slovakia
poland	text(was:a:neighbor:of)	belarus
poland	text(is:a:neighbor:of)	russia
poland	text(is:a:neighboring:state:to)	lithuania
uzbekistan	text(was:still:in)	central_asia
uzbekistan	text(was:currently:in)	asia
uzbekistan	text(was:a:neighboring:state:to)	afghanistan
uzbekistan	text(borders:with)	turkmenistan
uzbekistan	text(neighbors:withborders)	kyrgyzstan
uzbekistan	text(neighbors)	tajikistan
turks_and_caicos_islands	text(is:currently:in)	caribbean
turks_and_caicos_islands	text(was:situated:in)	americas
new_caledonia	text(is:situated:in)	melanesia
new_caledonia	text(is:located:in)	oceania
pakistan	text(was:located:in)	southern_asia
pakistan	text(is:butted:against)	china
pakistan	text(was:butted:against)	afghanistan
pakistan	text(is:a:neighboring:country:of)	iran
pakistan	text(was:a:neighboring:country:of)	india
argentina	text(could:be:found:in)	south_america
argentina	text(can:be:found:in)	americas
argentina	text(was:a:neighbor:of)	bolivia
argentina	text(is:a:neighbor:of)	chile
argentina	text(is:a:neighboring:state:to)	brazil
argentina	text(was:a:neighboring:state:to)	paraguay
argentina	text(borders:with)	uruguay
cuba	text(was:positioned:in)	caribbean
cuba	text(is:positioned:in)	americas
serbia	text(was:localized:in)	southern_europe
serbia	text(neighbors:withborders)	macedonia
serbia	text(neighbors)	montenegro
serbia	text(is:butted:against)	bosnia_and_herzegovina
serbia	text(was:butted:against)	croatia
serbia	text(is:a:neighboring:country:of)	romania
vietnam	text(is:localized:in)	south-eastern_asia
vietnam	text(was:present:in)	asia
vietnam	text(was:a:neighboring:country:of)	cambodia
vietnam	text(was:a:neighbor:of)	laos
